formula,hform,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData range Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData avg_dev NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData minimum NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData range NValence,MagpieData maximum NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,DemlData maximum atom_radius,DemlData minimum molar_vol,DemlData maximum heat_fusion,DemlData minimum heat_cap,DemlData mean heat_cap,DemlData minimum first_ioniz,DemlData mean electric_pol,DemlData minimum GGAU_Etot,DemlData maximum GGAU_Etot,DemlData range GGAU_Etot,DemlData minimum FERE correction,DemlData maximum FERE correction,DemlData range FERE correction,PymatgenData maximum block,PymatgenData range block,PymatgenData mean block,PymatgenData std_dev block,PymatgenData minimum electrical_resistivity,PymatgenData maximum electrical_resistivity,PymatgenData minimum velocity_of_sound,PymatgenData mean velocity_of_sound,PymatgenData maximum thermal_conductivity,PymatgenData minimum bulk_modulus,PymatgenData mean bulk_modulus,PymatgenData minimum coefficient_of_linear_thermal_expansion,0-norm,2-norm,frac p valence electrons
Zr4Cl4O4,-2.3469987274467994,8.0,40.0,32.0,21.666666666666668,8.0,44.0,94.0,75.0,20.666666666666668,44.0,54.8,2128.0,784.8000000000001,54.8,3.0,175.0,109.0,3.44,2.11,2.643333333333333,1.33,2.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,24.4975,18.9325,0.0,2.493,0.0,0.0,12.0,194.0,90.0,69.33333333333333,155,14.02,21000.0,25.36,29.56233333333333,640100,6.960666666666666,-6.6,-1.79,4.81,0.1637562864698361,0.725294373888687,0.5615380874188509,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,206.0,1441.1666666666667,23.0,1.1,60.89613526570047,5.7e-06,3,0.5773502691896257,0.5294117647058824
Zr4Cl4S2Se4,-1.510437515754235,16.0,40.0,24.0,28.285714285714285,17.0,44.0,94.0,77.42857142857143,19.10204081632653,44.0,171.6,2128.0,853.6514285714285,171.6,2.0,175.0,73.0,3.16,1.83,2.38,1.33,2.0,2.0,2.0,0.0,5.0,1.795918367346939,10.0,10.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,0.7346938775510203,0.0,8.0,0.0,1.0,3.4285714285714284,25.92,24.71598214285714,0.0,2.493,0.0,0.0,14.0,194.0,87.71428571428571,60.73469387755102,155,14.02,21000.0,22.75,27.442,640100,7.228571428571428,-6.6,-1.79,4.81,-0.0699999999999998,0.725294373888687,0.7952943738886868,3.0,1.0,2.2857142857142856,0.5270462766947299,4.21e-07,2000000000000000.0,206.0,2602.5339285714285,23.0,1.1,29.726915113871627,5.7e-06,4,0.5150787536377127,0.3666666666666667
Zr4Cl4S4,-1.6014357126729468,16.0,40.0,24.0,24.33333333333333,16.0,44.0,94.0,75.33333333333333,20.88888888888889,44.0,171.6,2128.0,895.9866666666667,171.6,2.0,175.0,73.0,3.16,1.83,2.356666666666667,1.33,2.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,25.786875,24.493125,0.0,2.493,0.0,0.0,64.0,194.0,109.33333333333331,56.44444444444444,155,14.02,21000.0,22.75,27.353,640100,7.659999999999999,-6.6,-1.79,4.81,0.0599999999999996,0.725294373888687,0.6652943738886874,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,2000000000000000.0,206.0,2503.9125,23.0,1.1,33.19806763285023,5.7e-06,3,0.5773502691896257,0.5294117647058824
Zr4Cl4Se4,-1.4750332769662744,17.0,40.0,23.0,30.33333333333333,17.0,44.0,94.0,75.66666666666667,21.11111111111111,44.0,171.6,2128.0,931.2,171.6,2.0,175.0,73.0,3.16,1.83,2.3466666666666667,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,25.92,24.5375,0.0,2.493,0.0,0.0,14.0,194.0,90.66666666666669,68.8888888888889,155,14.02,21000.0,25.36,28.224,640100,7.949999999999999,-6.6,-1.79,4.81,-0.0699999999999998,0.725294373888687,0.7952943738886868,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,206.0,2452.0,23.0,1.1,33.398067632850235,5.7e-06,3,0.5773502691896257,0.3333333333333333
Zr4Cl4Te4,-1.210219047929714,17.0,52.0,35.0,36.333333333333336,17.0,44.0,94.0,76.0,21.33333333333333,44.0,171.6,2128.0,1007.42,171.6,2.0,175.0,73.0,3.16,1.83,2.1966666666666668,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,34.7633333333,27.485277777766665,0.0,2.493,0.0,0.0,64.0,194.0,136.66666666666666,48.44444444444445,155,14.02,21000.0,25.36,28.34633333333333,640100,8.526666666666666,-6.6,-1.79,4.81,-0.1103408197224911,0.725294373888687,0.8356351936111781,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,10.0,206.0,2205.333333333333,23.0,1.1,52.29806763285024,5.7e-06,3,0.5773502691896257,0.3333333333333333
Zr4F2N3,-2.225973875369588,7.0,40.0,33.0,22.11111111111111,40.0,44.0,93.0,67.55555555555556,20.938271604938272,44.0,53.5,2128.0,978.6833333333332,2128.0,3.0,175.0,118.0,3.98,2.65,2.488888888888889,1.33,2.0,2.0,2.0,0.0,5.0,1.8765432098765435,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.1851851851851851,0.0,8.0,8.0,1.0,4.777777777777778,23.195,17.389027777777777,0.0,6.437,0.0,0.0,15.0,194.0,154.22222222222223,61.876543209876544,155,11.2,21000.0,25.36,27.93555555555556,640100,8.446,-8.31,-1.86,6.45,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,1.0,2.4444444444444446,0.6201736729460423,4.21e-07,24391195280670.85,333.6,2579.1416666666664,23.0,90.79420289855072,90.79420289855072,5.7e-06,3,0.5983516452371671,0.4222222222222222
Zr4F2N3S2,-1.5692372878738403,7.0,40.0,33.0,21.0,40.0,44.0,93.0,71.27272727272727,19.83471074380165,44.0,53.5,2128.0,871.3518181818181,2128.0,3.0,175.0,118.0,3.98,2.65,2.505454545454546,1.33,2.0,2.0,2.0,0.0,5.0,1.7851239669421488,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.1239669421487604,0.0,8.0,8.0,1.0,4.2727272727272725,25.786875,18.91590909090909,0.0,6.437,0.0,0.0,15.0,194.0,138.9090909090909,70.11570247933884,155,11.2,21000.0,22.75,26.99272727272728,640100,7.437636363636363,-8.31,-1.86,6.45,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,1.0,2.363636363636364,0.5640760748177662,4.21e-07,2000000000000000.0,333.6,2747.6136363636365,23.0,7.7,75.68616600790513,5.7e-06,4,0.5222329678670935,0.4736842105263158
Zr4F2S6,-1.97771443605086,9.0,40.0,31.0,22.83333333333333,16.0,44.0,93.0,74.16666666666667,20.11111111111111,88.0,53.5,2128.0,912.43,388.36,3.0,175.0,118.0,3.98,2.65,2.396666666666667,2.58,2.0,2.0,2.0,0.0,5.0,1.888888888888889,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.8333333333333334,2.0,8.0,0.0,1.0,3.8333333333333335,25.786875,22.243020833333333,0.0,2.202,2.202,0.0,15.0,194.0,102.16666666666669,61.22222222222222,155,11.2,21000.0,22.75,25.045666666666666,640100,7.5095,-6.6,-1.86,4.739999999999999,0.0599999999999996,0.725294373888687,0.6652943738886874,3.0,1.0,2.333333333333333,0.6030226891555273,4.21e-07,2000000000000000.0,3505.7375,3603.825,23.0,7.7,49.24710144927536,5.7e-06,3,0.6236095644623235,0.5151515151515151
Zr4F4N4,-2.5851720464605363,7.0,40.0,33.0,18.666666666666668,7.0,44.0,93.0,73.0,19.33333333333333,44.0,53.5,2128.0,748.1833333333334,53.5,3.0,175.0,118.0,3.98,2.65,2.7833333333333337,1.33,2.0,2.0,2.0,0.0,5.0,1.777777777777778,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.111111111111111,0.0,8.0,0.0,1.0,4.0,23.195,15.890416666666669,0.0,6.437,0.0,0.0,15.0,194.0,134.33333333333334,79.55555555555556,155,11.2,21000.0,25.36,28.596,640100,6.518999999999999,-8.31,-1.86,6.45,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,333.6,2546.4458333333337,23.0,90.79420289855072,90.79420289855072,5.7e-06,3,0.5773502691896257,0.5
Zr4F4O4,-2.994878711547156,8.0,40.0,32.0,19.0,8.0,44.0,93.0,74.66666666666667,20.444444444444443,44.0,53.5,2128.0,745.4333333333334,53.5,3.0,175.0,118.0,3.98,2.65,2.9166666666666665,1.33,2.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,23.195,14.002500000000005,0.0,1.97,0.0,0.0,12.0,194.0,73.66666666666667,80.22222222222223,155,11.2,21000.0,25.36,28.680666666666667,640100,6.419666666666665,-6.6,-1.86,4.739999999999999,0.1562132233429713,0.725294373888687,0.5690811505457156,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,317.5,2541.079166666667,23.0,90.79420289855072,90.79420289855072,5.7e-06,3,0.5773502691896257,0.5294117647058824
Zr4F4S4,-2.239510319756627,9.0,40.0,31.0,21.666666666666668,9.0,44.0,93.0,75.0,20.666666666666668,44.0,53.5,2128.0,856.62,53.5,3.0,175.0,118.0,3.98,2.65,2.6300000000000003,1.33,2.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,25.786875,19.563125,0.0,2.202,0.0,0.0,15.0,194.0,93.0,67.33333333333333,155,11.2,21000.0,22.75,26.47133333333333,640100,7.118999999999999,-6.6,-1.86,4.739999999999999,0.0599999999999996,0.725294373888687,0.6652943738886874,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,2000000000000000.0,3505.7375,3603.825,23.0,7.7,63.09613526570047,5.7e-06,3,0.5773502691896257,0.5294117647058824
Zr4F4Se4,-2.1165371513813125,9.0,40.0,31.0,27.666666666666668,9.0,44.0,93.0,75.33333333333333,20.88888888888889,44.0,53.5,2128.0,891.8333333333334,53.5,3.0,175.0,118.0,3.98,2.65,2.62,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,25.92,19.6075,0.0,1.97,0.0,0.0,14.0,194.0,74.33333333333333,79.77777777777777,155,11.2,21000.0,25.36,27.34233333333333,640100,7.408999999999999,-6.6,-1.86,4.739999999999999,-0.0699999999999998,0.725294373888687,0.7952943738886868,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,3350.0,3551.9125,23.0,8.3,63.29613526570048,5.7e-06,3,0.5773502691896257,0.3333333333333333
Zr4F4Te4,-1.850773834731953,9.0,52.0,43.0,33.666666666666664,9.0,44.0,93.0,75.66666666666667,21.11111111111111,44.0,53.5,2128.0,968.0533333333332,53.5,3.0,175.0,118.0,3.98,2.65,2.47,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,4.0,12.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,34.7633333333,22.555277777766666,0.0,1.97,0.0,0.0,15.0,194.0,120.33333333333331,70.22222222222223,155,11.2,21000.0,25.36,27.46466666666667,640100,7.985666666666666,-6.6,-1.86,4.739999999999999,-0.1103408197224911,0.725294373888687,0.8356351936111781,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,2610.0,3305.245833333333,23.0,65.0,82.19613526570048,5.7e-06,3,0.5773502691896257,0.3333333333333333
Zr4H2N3,-1.309960283896217,1.0,40.0,39.0,20.33333333333333,40.0,44.0,92.0,67.33333333333333,20.740740740740744,44.0,14.01,2128.0,969.9077777777778,2128.0,4.0,175.0,144.0,3.04,1.71,2.0933333333333337,1.33,1.0,2.0,2.0,0.0,3.0,1.3333333333333333,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.3333333333333333,0.0,8.0,8.0,1.0,4.777777777777778,23.195,16.70180555555556,0.0,7.853,0.0,0.0,194.0,194.0,194.0,0.0,155,11.42,21000.0,25.36,26.900172413793104,640100,11.08765476190476,-8.31,-4.027581150943397,4.282418849056604,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,2.0,2.2222222222222223,0.98058067569092,4.21e-07,24391195280670.85,333.6,2082.311111111111,23.0,90.79420289855072,90.79420289855072,5.7e-06,3,0.5983516452371671,0.2727272727272727
Zr4H2N3O2,-1.706493464894821,1.0,40.0,39.0,18.09090909090909,40.0,44.0,92.0,70.9090909090909,19.5702479338843,44.0,14.01,2128.0,803.5245454545455,2128.0,4.0,175.0,144.0,3.44,2.11,2.3381818181818184,1.33,1.0,2.0,2.0,0.0,4.0,1.6859504132231409,2.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,1.2892561983471076,0.0,8.0,8.0,1.0,4.2727272727272725,23.195,15.320568181818183,0.0,7.853,0.0,0.0,12.0,194.0,160.9090909090909,54.14876033057852,155,11.42,21000.0,25.36,27.350686520376176,640100,9.217535714285711,-8.31,-4.027581150943397,4.282418849056604,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,2.0,2.1818181818181817,0.8393720596645176,4.21e-07,24391195280670.85,317.5,1761.4363636363637,23.0,90.79420289855072,90.79420289855072,5.7e-06,4,0.5222329678670935,0.3777777777777777
Zr4H2N3S2,-1.2181953758309048,1.0,40.0,39.0,19.545454545454547,40.0,44.0,92.0,71.0909090909091,19.702479338842974,44.0,14.01,2128.0,864.1718181818181,2128.0,4.0,175.0,144.0,3.04,1.71,2.181818181818182,1.33,1.0,2.0,2.0,0.0,4.0,1.6859504132231409,2.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,1.2892561983471076,0.0,8.0,8.0,1.0,4.2727272727272725,25.786875,18.353636363636365,0.0,7.853,0.0,0.0,70.0,194.0,171.45454545454547,36.89256198347107,155,11.42,21000.0,22.75,26.14559561128527,640100,9.598990259740258,-8.31,-4.027581150943397,4.282418849056604,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,2.0,2.1818181818181817,0.8393720596645176,4.21e-07,2000000000000000.0,333.6,2341.115909090909,23.0,7.7,75.68616600790513,5.7e-06,4,0.5222329678670935,0.3777777777777777
Zr4I4O4,-1.9461945889449657,8.0,53.0,45.0,33.666666666666664,8.0,44.0,96.0,75.66666666666667,21.11111111111111,44.0,54.8,2128.0,856.5500000000001,54.8,3.0,175.0,109.0,3.44,2.11,2.4766666666666666,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,4.0,13.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,43.015,25.105000000000004,0.0,1.062,0.0,0.0,12.0,194.0,90.0,69.33333333333333,155,14.02,21000.0,25.36,36.39266666666666,640100,8.017333333333333,-6.6,-4.027581150943398,2.572418849056602,0.0931763597672534,0.725294373888687,0.6321180141214335,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,317.5,2541.079166666667,23.0,7.7,63.09613526570047,5.7e-06,3,0.5773502691896257,0.3333333333333333
Zr4I4S4,-1.2445722575712022,16.0,53.0,37.0,36.333333333333336,16.0,44.0,96.0,76.0,21.33333333333333,44.0,386.85,2128.0,967.7366666666668,386.85,2.0,175.0,70.0,2.66,1.33,2.19,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,4.0,13.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,43.015,30.665625,0.0,2.202,0.0,0.0,64.0,194.0,109.33333333333331,56.44444444444444,155,14.02,21000.0,22.75,34.18333333333333,640100,8.716666666666667,-6.6,-4.027581150943398,2.572418849056602,0.0599999999999996,0.725294373888687,0.6652943738886874,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,2000000000000000.0,3505.7375,3603.825,23.0,7.7,35.398067632850235,5.7e-06,3,0.5773502691896257,0.3333333333333333
Zr4I4Se4,-1.1228911212063502,34.0,53.0,19.0,42.333333333333336,34.0,44.0,96.0,76.33333333333333,21.55555555555556,44.0,386.85,2128.0,1002.95,386.85,1.0,175.0,55.0,2.66,1.33,2.18,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,8.0,0.0,0.0,4.0,13.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,43.015,30.710000000000004,0.0,1.062,0.0,0.0,14.0,194.0,90.66666666666669,68.8888888888889,155,14.02,21000.0,25.36,35.05433333333333,640100,9.006666666666666,-6.6,-3.48,3.12,-0.0699999999999998,0.725294373888687,0.7952943738886868,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,24391195280670.85,3350.0,3551.9125,23.0,7.7,35.59806763285024,5.7e-06,3,0.5773502691896257,0.2432432432432432
Zr4I4Te4,-0.8696902329370619,40.0,53.0,13.0,48.333333333333336,40.0,44.0,96.0,76.66666666666667,21.77777777777777,44.0,386.85,2128.0,1079.1699999999998,386.85,0.0,175.0,37.0,2.66,1.33,2.03,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,8.0,0.0,0.0,4.0,13.0,0.0,0.0,2.0,0.6666666666666666,0.0,8.0,0.0,1.0,3.6666666666666665,43.015,33.65777777776667,0.0,1.062,0.0,0.0,64.0,194.0,136.66666666666666,48.44444444444445,155,14.02,21000.0,25.36,35.17666666666667,640100,9.583333333333334,-6.6,-3.14,3.4599999999999995,-0.1103408197224911,0.725294373888687,0.8356351936111781,3.0,1.0,2.333333333333333,0.5773502691896258,4.21e-07,13000000.0,2610.0,3305.245833333333,23.0,7.7,54.49806763285024,5.7e-06,3,0.5773502691896257,0.2432432432432432
Zr4N3,-1.276421745191318,7.0,40.0,33.0,25.857142857142858,40.0,44.0,82.0,60.285714285714285,18.612244897959183,44.0,63.05,2128.0,1243.0214285714285,2128.0,3.0,175.0,104.0,3.04,1.71,2.062857142857143,1.33,2.0,2.0,2.0,0.0,3.0,1.469387755102041,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.469387755102041,0.0,8.0,8.0,3.0,5.857142857142857,23.195,19.58375,0.0,6.437,0.0,0.0,194.0,194.0,194.0,0.0,155,13.54,21000.0,25.36,26.973142857142857,640100,10.7,-8.31,-6.6,1.7100000000000009,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,1.0,2.571428571428572,0.7071067811865476,4.21e-07,24391195280670.85,333.6,2314.4,23.0,90.79420289855072,90.79420289855072,5.7e-06,2,0.7142857142857142,0.2903225806451613
Zr4N3O2,-2.267204326878682,7.0,40.0,33.0,21.88888888888889,40.0,44.0,87.0,66.22222222222223,19.753086419753085,44.0,54.8,2128.0,978.9722222222222,2128.0,3.0,175.0,109.0,3.44,2.11,2.368888888888889,1.33,2.0,2.0,2.0,0.0,4.0,1.6790123456790125,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.2839506172839503,0.0,8.0,8.0,2.0,5.0,23.195,17.25513888888889,0.0,6.437,0.0,0.0,12.0,194.0,153.55555555555554,62.91358024691359,155,13.54,21000.0,25.36,27.507555555555555,640100,8.500444444444444,-8.31,-4.99,3.3200000000000003,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,1.0,2.4444444444444446,0.6201736729460423,4.21e-07,24391195280670.85,317.5,1870.6444444444444,23.0,90.79420289855072,90.79420289855072,5.7e-06,3,0.5983516452371671,0.3953488372093023
Zr4N3S2,-1.6705026727370802,7.0,40.0,33.0,23.666666666666668,40.0,44.0,88.0,66.44444444444444,19.95061728395062,44.0,63.05,2128.0,1053.0966666666666,2128.0,3.0,175.0,104.0,3.04,1.71,2.177777777777778,1.33,2.0,2.0,2.0,0.0,4.0,1.6790123456790125,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.2839506172839503,0.0,8.0,8.0,2.0,5.0,25.786875,20.962222222222223,0.0,6.437,0.0,0.0,70.0,194.0,166.44444444444446,42.86419753086419,155,13.54,21000.0,22.75,26.034666666666663,640100,8.966666666666665,-8.31,-4.06,4.250000000000001,-0.1999999999999993,0.725294373888687,0.9252943738886864,3.0,1.0,2.4444444444444446,0.6201736729460423,4.21e-07,2000000000000000.0,333.6,2579.141666666667,23.0,7.7,72.32882447665055,5.7e-06,3,0.5983516452371671,0.3953488372093023
Zr4O8,-3.144751676225156,8.0,40.0,32.0,18.666666666666668,8.0,44.0,87.0,72.66666666666667,19.11111111111111,87.0,54.8,2128.0,745.8666666666667,54.8,3.0,175.0,109.0,3.44,2.11,2.736666666666667,3.44,2.0,2.0,2.0,0.0,4.0,1.777777777777778,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.888888888888889,2.0,8.0,0.0,2.0,4.0,23.195,13.801666666666668,0.0,0.0,0.0,0.0,12.0,194.0,72.66666666666667,80.8888888888889,155,14.02,21000.0,25.36,28.038666666666668,640100,6.501333333333332,-6.6,-4.99,1.6099999999999994,0.2300000000000004,0.725294373888687,0.4952943738886866,3.0,1.0,2.333333333333333,0.7071067811865476,4.21e-07,24391195280670.85,317.5,1478.3333333333333,23.0,90.79420289855072,90.79420289855072,5.7e-06,2,0.7453559924999299,0.5
Zr5BBr2PS2Se,-1.3731504555451164,5.0,40.0,35.0,29.666666666666668,40.0,44.0,95.0,69.16666666666667,20.972222222222225,44.0,265.8,2348.0,1258.9683333333332,2128.0,3.0,175.0,91.0,2.96,1.63,2.0425,1.33,2.0,2.0,2.0,0.0,5.0,2.0,10.0,10.0,0.0,0.0,3.0,14.0,0.0,0.0,5.0,1.222222222222222,0.0,8.0,8.0,1.0,4.666666666666667,29.48,23.5142906746,0.0,2.202,0.0,0.0,2.0,194.0,118.33333333333331,71.00000000000001,155,4.39,50000.0,11.087,31.996166666666667,640100,10.103703869047616,-6.6,-3.48,3.12,-0.6799999999999997,0.725294373888687,1.4052943738886867,3.0,1.0,2.4166666666666665,0.5692750425533111,1e-07,2000000000000000.0,3350.0,4673.223958333333,27.0,1.9,67.70591787439612,5.7e-06,6,0.5,0.2888888888888888
ZrAs2,-0.2306985040447955,33.0,40.0,7.0,35.333333333333336,33.0,44.0,84.0,70.66666666666667,17.777777777777775,84.0,1090.0,2128.0,1436.0,1090.0,1.0,175.0,56.0,2.18,0.8500000000000001,1.8966666666666667,2.18,2.0,2.0,2.0,0.0,3.0,1.3333333333333333,10.0,8.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,1.3333333333333333,3.0,8.0,0.0,3.0,4.666666666666667,23.195,22.515,0.0,0.0,0.0,0.0,166.0,194.0,175.33333333333334,12.444444444444448,155,12.95,27700.0,24.64,24.88,640100,8.839999999999998,-6.6,-4.65,1.9499999999999995,-0.4099999999999992,0.725294373888687,1.1352943738886865,3.0,1.0,2.333333333333333,0.7071067811865476,3.33e-07,4.21e-07,3505.7375,3603.825,50.0,22.0,44.93140096618357,5.7e-06,2,0.7453559924999299,0.1764705882352941
ZrAs2F2O6,-2.072018992490648,8.0,40.0,32.0,15.636363636363637,8.0,44.0,93.0,83.63636363636364,7.20661157024793,87.0,53.5,2128.0,431.2545454545455,54.8,3.0,175.0,118.0,3.98,2.65,3.117272727272727,3.44,2.0,2.0,2.0,0.0,5.0,0.8925619834710744,10.0,10.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,0.6280991735537191,2.0,8.0,0.0,1.0,2.5454545454545454,23.195,12.871818181818185,0.0,1.97,0.0,0.0,12.0,194.0,57.09090909090909,64.49586776859505,155,11.2,27700.0,24.64,28.501454545454543,640100,2.949636363636364,-6.6,-1.86,4.739999999999999,-0.4099999999999992,0.725294373888687,1.1352943738886865,3.0,1.0,2.090909090909091,0.3627381250550058,3.33e-07,24391195280670.85,317.5,1793.45,50.0,22.0,78.28616600790514,5.7e-06,4,0.6098367211363063,0.4761904761904761
ZrAs2F2S6,-0.6542200194280557,9.0,40.0,31.0,20.0,16.0,44.0,93.0,84.18181818181819,7.371900826446279,88.0,53.5,2128.0,613.1963636363636,388.36,3.0,175.0,118.0,3.98,2.65,2.6481818181818184,2.58,2.0,2.0,2.0,0.0,5.0,0.8925619834710744,10.0,10.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,0.6280991735537191,2.0,8.0,0.0,1.0,2.5454545454545454,25.786875,21.97102272727273,0.0,2.202,2.202,0.0,15.0,194.0,88.72727272727273,47.239669421487605,155,11.2,27700.0,22.75,24.886181818181814,640100,4.093999999999999,-6.6,-1.86,4.739999999999999,-0.4099999999999992,0.725294373888687,1.1352943738886865,3.0,1.0,2.090909090909091,0.3627381250550058,3.33e-07,2000000000000000.0,3505.7375,3532.4886363636365,50.0,7.7,32.96205533596838,5.7e-06,4,0.6098367211363063,0.4761904761904761
ZrAs2H2O6,-1.552016492704392,1.0,40.0,39.0,14.181818181818182,8.0,44.0,92.0,83.45454545454545,7.173553719008265,87.0,14.01,2128.0,424.0745454545455,54.8,4.0,175.0,144.0,3.44,2.11,2.7936363636363635,3.44,1.0,2.0,2.0,0.0,4.0,1.487603305785124,10.0,10.0,0.0,0.0,1.0,14.0,1.0,0.0,3.0,0.8925619834710744,2.0,8.0,0.0,1.0,2.5454545454545454,23.195,12.309545454545455,0.0,7.853,0.0,0.0,12.0,194.0,89.63636363636364,84.69421487603306,155,11.42,27700.0,24.64,27.65432288401254,640100,5.110990259740259,-6.6,-4.027581150943397,2.5724188490566027,-0.4099999999999992,0.725294373888687,1.1352943738886865,3.0,2.0,1.9090909090909087,0.6488856845230502,3.33e-07,24391195280670.85,317.5,1386.9522727272729,50.0,22.0,78.28616600790514,5.7e-06,4,0.6098367211363063,0.4166666666666666
